state,CLAIM_FROM_MONTH,total_paid,total_claims,total_bens,rows,total_paid_delta,total_claims_delta,total_bens_delta,rows_delta
ALL,2023-12-01,16152279164.090412,243448023.0,146156238.0,2901483,-511239244.649971,-15908058.0,-10707352.0,-211309.0
ALL,2024-01-01,17783239324.27106,272010590.0,162984803.0,3184299,1630960160.1806488,28562567.0,16828565.0,282816.0
ALL,2024-02-01,17169976799.300762,266795878.0,160469214.0,3137147,-613262524.9702988,-5214712.0,-2515589.0,-47152.0
ALL,2024-03-01,17501161887.45083,264969435.0,158793817.0,3098837,331185088.1500664,-1826443.0,-1675397.0,-38310.0
ALL,2024-04-01,17396698624.10015,267197354.0,160628916.0,3130369,-104463263.35067749,2227919.0,1835099.0,31532.0
ALL,2024-05-01,17580257320.49074,262777836.0,157025310.0,3071254,183558696.39059067,-4419518.0,-3603606.0,-59115.0
ALL,2024-06-01,15770419278.26044,228543520.0,137979972.0,2732723,-1809838042.230301,-34234316.0,-19045338.0,-338531.0
ALL,2024-07-01,16423060106.690334,242983356.0,146362442.0,2859732,652640828.4298935,14439836.0,8382470.0,127009.0
ALL,2024-08-01,16347006139.250002,246659583.0,152243897.0,2955609,-76053967.44033241,3676227.0,5881455.0,95877.0
ALL,2024-09-01,15626350800.430048,233168618.0,143311522.0,2819499,-720655338.8199539,-13490965.0,-8932375.0,-136110.0
ALL,2024-10-01,16310402111.530375,244177082.0,150107391.0,2936601,684051311.1003265,11008464.0,6795869.0,117102.0
ALL,2024-11-01,12874830358.749796,183954822.0,112295024.0,2274979,-3435571752.7805786,-60222260.0,-37812367.0,-661622.0
ALL,2024-12-01,4199364318.949851,63394189.0,40837668.0,879619,-8675466039.799946,-120560633.0,-71457356.0,-1395360.0
AR,2018-01-01,82494647.78000021,2146684.0,1214074.0,28636,,,,
AR,2018-02-01,78999197.04000005,2005534.0,1125661.0,27089,-3495450.7400001585,-141150.0,-88413.0,-1547.0
AR,2018-03-01,85004398.98000005,2103937.0,1160012.0,28251,6005201.939999998,98403.0,34351.0,1162.0
AR,2018-04-01,89326503.63000005,2153510.0,1161254.0,28142,4322104.650000006,49573.0,1242.0,-109.0
AR,2018-05-01,87179258.46000013,2094545.0,1149034.0,27947,-2147245.1699999273,-58965.0,-12220.0,-195.0
AR,2018-06-01,67692579.39000002,1769807.0,984165.0,24691,-19486679.070000112,-324738.0,-164869.0,-3256.0
AR,2018-07-01,72935884.17000017,1906520.0,1058821.0,26955,5243304.78000015,136713.0,74656.0,2264.0
AR,2018-08-01,81839769.79000004,2034034.0,1199230.0,29935,8903885.61999987,127514.0,140409.0,2980.0
AR,2018-09-01,71556673.5800001,1805821.0,1090393.0,27669,-10283096.209999934,-228213.0,-108837.0,-2266.0
AR,2018-10-01,86023712.3600001,2140790.0,1299570.0,31340,14467038.780000001,334969.0,209177.0,3671.0
AR,2018-11-01,72860074.6800001,1759021.0,1063483.0,28103,-13163637.680000007,-381769.0,-236087.0,-3237.0
AR,2018-12-01,64152860.269999996,1526826.0,949084.0,26091,-8707214.4100001,-232195.0,-114399.0,-2012.0
AR,2019-01-01,82765999.72000015,1922132.0,1162002.0,30584,18613139.450000152,395306.0,212918.0,4493.0
AR,2019-02-01,77490395.28000027,1817793.0,1112851.0,29115,-5275604.439999878,-104339.0,-49151.0,-1469.0
AR,2019-03-01,102639170.70999992,2044128.0,1145548.0,29833,25148775.42999965,226335.0,32697.0,718.0
AR,2019-04-01,107599917.29000013,2155787.0,1179887.0,31029,4960746.580000207,111659.0,34339.0,1196.0
AR,2019-05-01,104095133.6000001,2072812.0,1122657.0,30161,-3504783.6900000274,-82975.0,-57230.0,-868.0
AR,2019-06-01,93696647.74999994,1859205.0,1010852.0,27294,-10398485.850000158,-213607.0,-111805.0,-2867.0
AR,2019-07-01,94678474.82999986,1927078.0,1089677.0,28826,981827.0799999237,67873.0,78825.0,1532.0
AR,2019-08-01,100411954.72000019,2065048.0,1182959.0,31215,5733479.890000328,137970.0,93282.0,2389.0
AR,2019-09-01,102184904.19000019,2165569.0,1237126.0,31188,1772949.4699999988,100521.0,54167.0,-27.0
AR,2019-10-01,112226838.23999977,2427824.0,1391042.0,33853,10041934.04999958,262255.0,153916.0,2665.0
AR,2019-11-01,92427636.10000008,1886325.0,1095259.0,29152,-19799202.139999688,-541499.0,-295783.0,-4701.0
AR,2019-12-01,89397288.87000023,1839246.0,1078836.0,28829,-3030347.229999855,-47079.0,-16423.0,-323.0
AR,2020-01-01,100824186.66000041,2106884.0,1194079.0,30774,11426897.790000185,267638.0,115243.0,1945.0
AR,2020-02-01,91438897.3800001,1894655.0,1077490.0,28569,-9385289.280000314,-212229.0,-116589.0,-2205.0
AR,2020-03-01,75319406.55,1530193.0,871408.0,24685,-16119490.830000103,-364462.0,-206082.0,-3884.0
AR,2020-04-01,52569529.9499999,1105412.0,568214.0,17058,-22749876.6000001,-424781.0,-303194.0,-7627.0
AR,2020-05-01,63017121.51999999,1366258.0,725090.0,21220,10447591.57000009,260846.0,156876.0,4162.0
AR,2020-06-01,82649586.73000029,1813567.0,966621.0,26476,19632465.2100003,447309.0,241531.0,5256.0
AR,2020-07-01,87344146.91000016,1823142.0,990571.0,26648,4694560.179999873,9575.0,23950.0,172.0
AR,2020-08-01,86825742.46000016,1787062.0,993016.0,27036,-518404.450000003,-36080.0,2445.0,388.0
AR,2020-09-01,95331232.19000034,2019908.0,1110861.0,29048,8505489.730000183,232846.0,117845.0,2012.0
AR,2020-10-01,98315519.80999981,2102136.0,1140217.0,29701,2984287.6199994683,82228.0,29356.0,653.0
AR,2020-11-01,84776611.53999999,1799749.0,986119.0,26986,-13538908.269999817,-302387.0,-154098.0,-2715.0
AR,2020-12-01,88877208.29000011,1836938.0,1016213.0,27873,4100596.750000119,37189.0,30094.0,887.0
AR,2021-01-01,99360700.30000012,2014140.0,1085562.0,28818,10483492.010000005,177202.0,69349.0,945.0
AR,2021-02-01,74987151.22000016,1498827.0,841624.0,24045,-24373549.079999954,-515313.0,-243938.0,-4773.0
AR,2021-03-01,108615528.86999981,2261795.0,1236567.0,32176,33628377.64999965,762968.0,394943.0,8131.0
AR,2021-04-01,105044836.88,2174098.0,1150420.0,31121,-3570691.989999816,-87697.0,-86147.0,-1055.0
AR,2021-05-01,100150730.73000006,2009562.0,1073807.0,29243,-4894106.149999931,-164536.0,-76613.0,-1878.0
AR,2021-06-01,105060449.6399998,2084456.0,1077847.0,29045,4909718.909999743,74894.0,4040.0,-198.0
AR,2021-07-01,99902940.8400001,1987050.0,1074000.0,28712,-5157508.799999714,-97406.0,-3847.0,-333.0
AR,2021-08-01,104209720.43999986,2113346.0,1199029.0,31549,4306779.5999997705,126296.0,125029.0,2837.0
AR,2021-09-01,106057603.18999991,2197334.0,1219666.0,31277,1847882.7500000447,83988.0,20637.0,-272.0
AR,2021-10-01,105672798.06999984,2193960.0,1211141.0,31254,-384805.1200000644,-3374.0,-8525.0,-23.0
AR,2021-11-01,106808895.18000016,2196186.0,1216363.0,31552,1136097.1100003123,2226.0,5222.0,298.0
AR,2021-12-01,101417930.98999996,2071929.0,1153145.0,30625,-5390964.190000191,-124257.0,-63218.0,-927.0
AR,2022-01-01,106099075.20999993,2135557.0,1229203.0,30885,4681144.219999969,63628.0,76058.0,260.0
AR,2022-02-01,88902113.57999988,1833789.0,973134.0,27117,-17196961.630000055,-301768.0,-256069.0,-3768.0
AR,2022-03-01,112524736.43000002,2310667.0,1249575.0,32654,23622622.850000143,476878.0,276441.0,5537.0
AR,2022-04-01,107875550.12999986,2167325.0,1145758.0,30461,-4649186.300000161,-143342.0,-103817.0,-2193.0
AR,2022-05-01,111433012.41000028,2212512.0,1156551.0,30628,3557462.2800004184,45187.0,10793.0,167.0
AR,2022-06-01,112354996.79999974,2249560.0,1159339.0,30559,921984.3899994642,37048.0,2788.0,-69.0
AR,2022-07-01,99710332.14000015,1952521.0,1056732.0,27914,-12644664.659999594,-297039.0,-102607.0,-2645.0
AR,2022-08-01,118822770.83999942,2376925.0,1292249.0,32932,19112438.699999273,424404.0,235517.0,5018.0
AR,2022-09-01,115808584.85000017,2364585.0,1295197.0,32121,-3014185.9899992496,-12340.0,2948.0,-811.0
AR,2022-10-01,118680608.48999994,2468359.0,1364823.0,33314,2872023.639999762,103774.0,69626.0,1193.0
AR,2022-11-01,115483899.1800001,2350328.0,1310070.0,32376,-3196709.3099998385,-118031.0,-54753.0,-938.0
AR,2022-12-01,106443970.28000003,2110466.0,1154491.0,30067,-9039928.900000066,-239862.0,-155579.0,-2309.0
AR,2023-01-01,116349967.9299998,2269197.0,1264604.0,32498,9905997.649999768,158731.0,110113.0,2431.0
AR,2023-02-01,109539496.0499999,2113598.0,1195360.0,31177,-6810471.879999906,-155599.0,-69244.0,-1321.0
AR,2023-03-01,127797917.54,2457930.0,1368182.0,34436,18258421.490000114,344332.0,172822.0,3259.0
AR,2023-04-01,120881680.34,2265144.0,1240842.0,32140,-6916237.200000003,-192786.0,-127340.0,-2296.0
AR,2023-05-01,131386869.48999998,2414728.0,1297470.0,33429,10505189.149999976,149584.0,56628.0,1289.0
AR,2023-06-01,119270275.55999994,2166687.0,1159224.0,30379,-12116593.930000037,-248041.0,-138246.0,-3050.0
AR,2023-07-01,107914017.26999985,1922375.0,1052209.0,28114,-11356258.290000096,-244312.0,-107015.0,-2265.0
AR,2023-08-01,126440176.27999991,2324861.0,1272358.0,33074,18526159.010000065,402486.0,220149.0,4960.0
AR,2023-09-01,116684475.70999968,2177919.0,1186960.0,30407,-9755700.570000231,-146942.0,-85398.0,-2667.0
AR,2023-10-01,124951446.40999988,2359661.0,1271260.0,32350,8266970.700000197,181742.0,84300.0,1943.0
AR,2023-11-01,119524506.63999973,2131014.0,1159648.0,30749,-5426939.770000145,-228647.0,-111612.0,-1601.0
AR,2023-12-01,105858587.72000009,1862129.0,1038194.0,28229,-13665918.919999644,-268885.0,-121454.0,-2520.0
AR,2024-01-01,113179207.4699996,1971658.0,1079170.0,29081,7320619.749999508,109529.0,40976.0,852.0
AR,2024-02-01,123649286.79999986,2228028.0,1195777.0,30895,10470079.330000266,256370.0,116607.0,1814.0
AR,2024-03-01,122110166.94999982,2129787.0,1078102.0,28788,-1539119.8500000387,-98241.0,-117675.0,-2107.0
AR,2024-04-01,139473091.6199999,2404131.0,1145866.0,30053,17362924.67000006,274344.0,67764.0,1265.0
AR,2024-05-01,135842664.00999987,2224798.0,1067210.0,28561,-3630427.6100000143,-179333.0,-78656.0,-1492.0
AR,2024-06-01,119514702.43999994,1918035.0,947531.0,25496,-16327961.569999933,-306763.0,-119679.0,-3065.0
AR,2024-07-01,116052282.5299997,1858183.0,936550.0,24948,-3462419.910000235,-59852.0,-10981.0,-548.0
AR,2024-08-01,124440640.39999975,2033099.0,1060528.0,28074,8388357.8700000495,174916.0,123978.0,3126.0
AR,2024-09-01,124940603.17999974,1997162.0,1017143.0,27402,499962.7799999863,-35937.0,-43385.0,-672.0
AR,2024-10-01,135436360.11999995,2148547.0,1092823.0,29085,10495756.940000206,151385.0,75680.0,1683.0
AR,2024-11-01,111810208.96999985,1698629.0,858992.0,23648,-23626151.150000095,-449918.0,-233831.0,-5437.0
AR,2024-12-01,43124056.760000005,655685.0,361069.0,10576,-68686152.20999984,-1042944.0,-497923.0,-13072.0
AZ,2018-01-01,261995364.81999975,6605631.0,3970962.0,65884,,,,
AZ,2018-02-01,232774806.47999948,5879066.0,3543369.0,60223,-29220558.34000027,-726565.0,-427593.0,-5661.0
AZ,2018-03-01,251982915.89999878,6428127.0,3841456.0,64161,19208109.4199993,549061.0,298087.0,3938.0
AZ,2018-04-01,244240127.4699996,6294937.0,3725296.0,63000,-7742788.429999173,-133190.0,-116160.0,-1161.0
AZ,2018-05-01,256510243.99999875,6494986.0,3838334.0,64082,12270116.529999137,200049.0,113038.0,1082.0
AZ,2018-06-01,244045064.49999982,6046317.0,3623343.0,59879,-12465179.499998927,-448669.0,-214991.0,-4203.0
AZ,2018-07-01,250401173.49999994,6139264.0,3713941.0,61319,6356109.000000119,92947.0,90598.0,1440.0
AZ,2018-08-01,271796691.16999996,6884218.0,4132013.0,68000,21395517.670000017,744954.0,418072.0,6681.0
AZ,2018-09-01,242918304.41999906,6083006.0,3595603.0,61771,-28878386.750000894,-801212.0,-536410.0,-6229.0
AZ,2018-10-01,298303350.0900002,7131872.0,4109933.0,68848,55385045.67000115,1048866.0,514330.0,7077.0
AZ,2018-11-01,276886775.71000093,6397137.0,3691432.0,62877,-21416574.37999928,-734735.0,-418501.0,-5971.0
AZ,2018-12-01,271583875.91000026,6027662.0,3472637.0,59808,-5302899.800000668,-369475.0,-218795.0,-3069.0
AZ,2019-01-01,313556445.3199997,7198238.0,4222064.0,69665,41972569.40999943,1170576.0,749427.0,9857.0
AZ,2019-02-01,279458759.7000004,6322981.0,3744777.0,63630,-34097685.61999929,-875257.0,-477287.0,-6035.0
AZ,2019-03-01,305964842.47,6800798.0,4013725.0,66812,26506082.769999623,477817.0,268948.0,3182.0
AZ,2019-04-01,311976790.3399992,6936032.0,4069932.0,68099,6011947.86999917,135234.0,56207.0,1287.0
AZ,2019-05-01,315009126.6900004,6945157.0,4027689.0,67014,3032336.350001216,9125.0,-42243.0,-1085.0
AZ,2019-06-01,292208206.8599999,6297971.0,3726505.0,62096,-22800919.83000052,-647186.0,-301184.0,-4918.0
AZ,2019-07-01,323364290.1100008,6945847.0,4075644.0,66538,31156083.250000894,647876.0,349139.0,4442.0
AZ,2019-08-01,332637698.2599999,7193011.0,4193399.0,69289,9273408.149999082,247164.0,117755.0,2751.0
AZ,2019-09-01,307386520.01999956,6597048.0,3867817.0,66653,-25251178.240000308,-595963.0,-325582.0,-2636.0
AZ,2019-10-01,342618543.45999986,7283249.0,4208409.0,71246,35232023.440000296,686201.0,340592.0,4593.0
AZ,2019-11-01,309743502.01000005,6283915.0,3626040.0,62289,-32875041.44999981,-999334.0,-582369.0,-8957.0
AZ,2019-12-01,320443673.9599998,6246499.0,3593223.0,61382,10700171.94999975,-37416.0,-32817.0,-907.0
AZ,2020-01-01,361405902.0300005,7215995.0,4191532.0,69980,40962228.07000071,969496.0,598309.0,8598.0
AZ,2020-02-01,331307104.9900001,6681899.0,3828201.0,65665,-30098797.04000038,-534096.0,-363331.0,-4315.0
AZ,2020-03-01,309549574.4300001,5956298.0,3302265.0,58022,-21757530.560000002,-725601.0,-525936.0,-7643.0
AZ,2020-04-01,270059851.68999964,4741546.0,2377556.0,41326,-39489722.74000049,-1214752.0,-924709.0,-16696.0
AZ,2020-05-01,299666427.5899996,5313228.0,2928303.0,50755,29606575.899999976,571682.0,550747.0,9429.0
AZ,2020-06-01,330269327.9799994,6058425.0,3530613.0,59313,30602900.389999807,745197.0,602310.0,8558.0
AZ,2020-07-01,339177453.9899997,6139941.0,3563137.0,59742,8908126.010000288,81516.0,32524.0,429.0
AZ,2020-08-01,338166725.1700003,6246834.0,3651176.0,61650,-1010728.8199993968,106893.0,88039.0,1908.0
AZ,2020-09-01,336780162.5199999,6557569.0,3837523.0,65601,-1386562.6500003934,310735.0,186347.0,3951.0
AZ,2020-10-01,370787007.79999894,7020076.0,4094850.0,69494,34006845.27999902,462507.0,257327.0,3893.0
AZ,2020-11-01,344736615.1899995,6319275.0,3688145.0,63296,-26050392.60999942,-700801.0,-406705.0,-6198.0
AZ,2020-12-01,364612546.5299996,6485261.0,3764446.0,64445,19875931.340000093,165986.0,76301.0,1149.0
AZ,2021-01-01,368551568.08999926,6471651.0,3738402.0,63794,3939021.5599996448,-13610.0,-26044.0,-651.0
AZ,2021-02-01,356241784.9899994,6449521.0,3772692.0,64641,-12309783.099999845,-22130.0,34290.0,847.0
AZ,2021-03-01,409950450.3799994,7444634.0,4339378.0,72499,53708665.389999986,995113.0,566686.0,7858.0
AZ,2021-04-01,403707291.06999946,7252490.0,4233953.0,70904,-6243159.309999943,-192144.0,-105425.0,-1595.0
AZ,2021-05-01,392238358.19000053,6923050.0,4067941.0,68707,-11468932.879998922,-329440.0,-166012.0,-2197.0
AZ,2021-06-01,402419554.2400014,7122135.0,4264080.0,71499,10181196.050000846,199085.0,196139.0,2792.0
AZ,2021-07-01,404810744.169999,7082860.0,4235980.0,70274,2391189.929997623,-39275.0,-28100.0,-1225.0
AZ,2021-08-01,433913206.84000015,7750576.0,4711743.0,75458,29102462.67000115,667716.0,475763.0,5184.0
AZ,2021-09-01,419066781.2099992,7450465.0,4446931.0,72866,-14846425.630000949,-300111.0,-264812.0,-2592.0
AZ,2021-10-01,418933703.70000064,7353507.0,4343323.0,71932,-133077.50999855995,-96958.0,-103608.0,-934.0
AZ,2021-11-01,414424733.45000064,7185825.0,4209539.0,69919,-4508970.25,-167682.0,-133784.0,-2013.0
AZ,2021-12-01,423350606.63000023,7074519.0,4096342.0,67509,8925873.17999959,-111306.0,-113197.0,-2410.0
AZ,2022-01-01,451858547.92000073,7489149.0,4394015.0,69904,28507941.2900005,414630.0,297673.0,2395.0
AZ,2022-02-01,408445903.9900001,6969323.0,4001082.0,67571,-43412643.9300006,-519826.0,-392933.0,-2333.0
AZ,2022-03-01,468348418.2100005,8152911.0,4659820.0,75848,59902514.220000386,1183588.0,658738.0,8277.0
AZ,2022-04-01,453029742.2400012,7457423.0,4328071.0,71137,-15318675.969999313,-695488.0,-331749.0,-4711.0
AZ,2022-05-01,466776409.75999975,7448040.0,4339807.0,71042,13746667.51999855,-9383.0,11736.0,-95.0
AZ,2022-06-01,474093538.5099996,7362732.0,4321927.0,69971,7317128.749999821,-85308.0,-17880.0,-1071.0
AZ,2022-07-01,481877628.11000097,6988024.0,4107680.0,66877,7784089.600001395,-374708.0,-214247.0,-3094.0
AZ,2022-08-01,535013181.070001,8146109.0,4807541.0,77809,53135552.96000004,1158085.0,699861.0,10932.0
AZ,2022-09-01,531519974.18000007,7609113.0,4410026.0,72499,-3493206.8900009394,-536996.0,-397515.0,-5310.0
AZ,2022-10-01,564147420.8600005,7636996.0,4426820.0,73206,32627446.680000424,27883.0,16794.0,707.0
AZ,2022-11-01,577905799.92,7566951.0,4354742.0,71730,13758379.059999466,-70045.0,-72078.0,-1476.0
AZ,2022-12-01,617243550.3400002,7377577.0,4188387.0,69302,39337750.420000196,-189374.0,-166355.0,-2428.0
AZ,2023-01-01,631503379.0500033,8061197.0,4582134.0,75286,14259828.710003138,683620.0,393747.0,5984.0
AZ,2023-02-01,590781443.8799993,7598945.0,4343046.0,71700,-40721935.17000401,-462252.0,-239088.0,-3586.0
AZ,2023-03-01,689161022.1699991,8691112.0,4917733.0,78251,98379578.28999984,1092167.0,574687.0,6551.0
AZ,2023-04-01,642743046.3700033,7995225.0,4478598.0,72818,-46417975.79999578,-695887.0,-439135.0,-5433.0
AZ,2023-05-01,540784085.4900016,8364124.0,4748071.0,76422,-101958960.88000178,368899.0,269473.0,3604.0
AZ,2023-06-01,498609815.09000164,7666847.0,4438804.0,71793,-42174270.39999992,-697277.0,-309267.0,-4629.0
AZ,2023-07-01,469750128.37000084,7182695.0,4171004.0,68193,-28859686.720000803,-484152.0,-267800.0,-3600.0
AZ,2023-08-01,508605919.41000104,8142164.0,4726781.0,76816,38855791.0400002,959469.0,555777.0,8623.0
AZ,2023-09-01,457628161.17999923,7203561.0,4178607.0,69588,-50977758.23000181,-938603.0,-548174.0,-7228.0
AZ,2023-10-01,478737029.5100007,7558110.0,4347810.0,72153,21108868.330001473,354549.0,169203.0,2565.0
AZ,2023-11-01,450929894.98000056,6939699.0,4010974.0,67716,-27807134.53000015,-618411.0,-336836.0,-4437.0
AZ,2023-12-01,434009701.21000075,6456334.0,3735944.0,63745,-16920193.769999802,-483365.0,-275030.0,-3971.0
AZ,2024-01-01,475170084.8400016,7356232.0,4339901.0,72114,41160383.63000083,899898.0,603957.0,8369.0
AZ,2024-02-01,443887573.6500008,7000122.0,4123859.0,69216,-31282511.190000772,-356110.0,-216042.0,-2898.0
AZ,2024-03-01,455027606.8200009,7162872.0,4191527.0,69203,11140033.170000076,162750.0,67668.0,-13.0
AZ,2024-04-01,464568216.47000146,7490488.0,4344329.0,71216,9540609.650000572,327616.0,152802.0,2013.0
AZ,2024-05-01,467603532.0399998,7322401.0,4279889.0,70109,3035315.569998324,-168087.0,-64440.0,-1107.0
AZ,2024-06-01,431852006.18999994,6531860.0,3877709.0,64177,-35751525.849999845,-790541.0,-402180.0,-5932.0
AZ,2024-07-01,463947610.52000034,7039351.0,4165448.0,67904,32095604.3300004,507491.0,287739.0,3727.0
AZ,2024-08-01,469050676.2400004,7325490.0,4253164.0,70128,5103065.720000088,286139.0,87716.0,2224.0
AZ,2024-09-01,432064094.6599998,6847275.0,3888661.0,64741,-36986581.58000064,-478215.0,-364503.0,-5387.0
AZ,2024-10-01,415424867.42000103,6479323.0,3770158.0,61399,-16639227.239998758,-367952.0,-118503.0,-3342.0
AZ,2024-11-01,334905800.69000006,4849108.0,2805588.0,46770,-80519066.73000097,-1630215.0,-964570.0,-14629.0
AZ,2024-12-01,103510570.32999985,1725969.0,1162385.0,20418,-231395230.3600002,-3123139.0,-1643203.0,-26352.0
CA,2018-01-01,1378782477.910001,27820320.0,19658034.0,339095,,,,
CA,2018-02-01,1215340759.9400065,24637557.0,17537012.0,309730,-163441717.96999454,-3182763.0,-2121022.0,-29365.0
CA,2018-03-01,1321285000.9600039,27053514.0,19281757.0,333634,105944241.01999736,2415957.0,1744745.0,23904.0
CA,2018-04-01,1272111923.4800017,25787773.0,18271573.0,319198,-49173077.480002165,-1265741.0,-1010184.0,-14436.0
CA,2018-05-01,1293646033.2700024,26845241.0,18894867.0,328465,21534109.790000677,1057468.0,623294.0,9267.0
CA,2018-06-01,1175313254.7900045,24539282.0,17588532.0,311305,-118332778.47999787,-2305959.0,-1306335.0,-17160.0
CA,2018-07-01,1226941711.2200017,25097496.0,17967560.0,316900,51628456.429997206,558214.0,379028.0,5595.0
CA,2018-08-01,1335272748.0399978,27642884.0,19812997.0,343052,108331036.81999612,2545388.0,1845437.0,26152.0
CA,2018-09-01,1184935365.1700046,24712194.0,17541964.0,310128,-150337382.8699932,-2930690.0,-2271033.0,-32924.0
CA,2018-10-01,1382619726.5499926,28868304.0,20384410.0,345412,197684361.37998796,4156110.0,2842446.0,35284.0
CA,2018-11-01,1213000852.3899956,25197525.0,17942305.0,310772,-169618874.159997,-3670779.0,-2442105.0,-34640.0
CA,2018-12-01,1124719830.6499884,23131429.0,16391000.0,287768,-88281021.74000716,-2066096.0,-1551305.0,-23004.0
CA,2019-01-01,1375476126.600006,28320341.0,20170391.0,338010,250756295.9500177,5188912.0,3779391.0,50242.0
